budget,id,popularity,revenue,runtime,vote_average,vote_count
1.0,-0.08937669945830948,0.5054139990665325,0.730822856924464,0.26985137798455106,0.09314574534816306,0.5931803381308591
-0.08937669945830948,1.0,0.031201972048537325,-0.05042546445432682,-0.1535360255713668,-0.2705945458148343,-0.004128439348297118
0.5054139990665325,0.031201972048537325,1.0,0.6447235045559981,0.22550205846049798,0.2739518286190273,0.7781298890348526
0.730822856924464,-0.05042546445432682,0.6447235045559981,1.0,0.25109313621155904,0.19714966581130836,0.7814873262101979
0.26985137798455106,-0.1535360255713668,0.22550205846049798,0.25109313621155904,1.0,0.37504568036518865,0.27194419845005036
0.09314574534816306,-0.2705945458148343,0.2739518286190273,0.19714966581130836,0.37504568036518865,1.0,0.3129974039957587
0.5931803381308591,-0.004128439348297118,0.7781298890348526,0.7814873262101979,0.27194419845005036,0.3129974039957587,1.0
